Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Daylight Saving Time Status [](Daily),Environment:Site Day Type Index [](Daily),ZONE ONE:Zone Total Internal Latent Gain Energy [J](Hourly),TEST 352A:Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Monthly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Monthly),67F1E0:Surface Inside Face Temperature [C](Daily),67F1E0:Surface Outside Face Temperature [C](Daily),67F1E0:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),67F1E0:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),1170EB:Surface Inside Face Temperature [C](Daily),1170EB:Surface Outside Face Temperature [C](Daily),1170EB:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),1170EB:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),5424C7:Surface Inside Face Temperature [C](Daily),5424C7:Surface Outside Face Temperature [C](Daily),5424C7:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),5424C7:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),878904:Surface Inside Face Temperature [C](Daily),878904:Surface Outside Face Temperature [C](Daily),878904:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),878904:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),B3FCF3:Surface Inside Face Temperature [C](Daily),B3FCF3:Surface Outside Face Temperature [C](Daily),B3FCF3:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),B3FCF3:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),E9E959:Surface Inside Face Temperature [C](Daily),E9E959:Surface Outside Face Temperature [C](Daily),E9E959:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),E9E959:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),AEA7C2:Surface Inside Face Temperature [C](Daily),AEA7C2:Surface Outside Face Temperature [C](Daily),AEA7C2:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),AEA7C2:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),800C25:Surface Inside Face Temperature [C](Daily),800C25:Surface Outside Face Temperature [C](Daily),800C25:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),800C25:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),52C6BE:Surface Inside Face Temperature [C](Daily),52C6BE:Surface Outside Face Temperature [C](Daily),52C6BE:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),6401E7:Surface Inside Face Temperature [C](Daily),6401E7:Surface Outside Face Temperature [C](Daily),6401E7:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),6401E7:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),234D00:Surface Inside Face Temperature [C](Daily),234D00:Surface Outside Face Temperature [C](Daily),234D00:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),234D00:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),A53C53:Surface Inside Face Temperature [C](Daily),A53C53:Surface Outside Face Temperature [C](Daily),A53C53:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),A53C53:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),714A69:Surface Inside Face Temperature [C](Daily),714A69:Surface Outside Face Temperature [C](Daily),714A69:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),714A69:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZONE ONE:Zone Mean Radiant Temperature [C](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air Heat Balance Surface Convection Rate [W](Hourly),ZONE ONE:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly) 
 01/21  22:00:00,25.45,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.414491668777225,20.416246687816888,-10.515224659767988,-10.79124010492927 
 01/21  23:00:00,25.049999999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.183827290365124,20.186094549503268,-8.339073369790505,-8.666679636063475 
 01/21  24:00:00,24.65,0.0,2.,0.0,,,,21.15436574179206,27.441229443828524,1.0599000037693365,12.035402241903503,21.141034267146357,27.449791429214718,1.0908089361782008,11.711817220407335,21.151743559325277,27.44333734751635,1.0374745820931833,9.633812188154545,21.12006171608463,26.996097578708114,1.0204825243956164,9.906034972741251,21.043541093021834,26.167346318291846,1.0122713765031147,10.391194666936363,21.10936345046923,27.022547941667239,1.0439796759623777,9.565603280899394,21.212838360919059,28.260005279327016,1.0906098281572694,11.824875422655488,21.059852824498667,26.400570960861143,1.0403754628547935,10.90506607667347,18.77224725473332,18.0,0.9046432478582425,20.914381974065006,27.179404499906526,0.5110377585417243,10.853597274270408,20.99406225131197,28.998992495846087,0.544516929909659,11.486196209311382,21.05256227533879,29.232166651301978,0.608339978232765,10.937287690278835,20.951272058144935,27.144594665476637,0.5439904769585686,10.462339982712609,20.01214457907695,20.01261491355831,-6.2927762021284139,-6.444050436625597 
 01/22  01:00:00,24.374999999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.876732526279,19.875570728450876,-4.802469610541227,-5.068353592314211 
 01/22  02:00:00,24.2375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.783187168318109,19.78010594730631,-3.4752266020862554,-3.506226817012281 
 01/22  03:00:00,24.075,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.698498629476544,19.696645968359893,-3.239218152316895,-3.3402371545715638 
 01/22  04:00:00,23.9375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.630813226181787,19.628744335518929,-2.568190133968673,-2.579568377125602 
 01/22  05:00:00,23.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.559494896173314,19.558992386788498,-3.3632878308351179,-3.2195612536482667 
 01/22  06:00:00,23.475,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4827843058696,19.480389275170624,-2.4359659882517534,-2.775550836714836 
 01/22  07:00:00,23.824999999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.460641766140737,19.455379020217238,0.6031462449961338,0.09776930436992154 
 01/22  08:00:00,24.4625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.622924149155489,19.599745686443364,12.67716129966101,10.826839770015536 
 01/22  09:00:00,25.300000000000006,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.066862961703074,20.02370777873735,20.91894751881783,20.3472377606163 
 01/22  10:00:00,25.9125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.578866902889979,20.525213947339894,18.937588517271757,19.585396783013214 
 01/22  11:00:00,26.225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.979316735083974,20.92276691289221,13.925687446015918,14.422090520088027 
 01/22  12:00:00,26.487500000000006,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.329071738847227,21.265216106945439,15.250023145494004,14.768142356646664 
 01/22  13:00:00,26.9125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.76127011548382,21.684817123493777,19.10626422973878,18.675303728654354 
 01/22  14:00:00,27.4125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.247668275552504,22.160345317340306,18.867153773316308,19.211657570237276 
 01/22  15:00:00,27.725,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.626889687482824,22.54041785394959,11.108034341350596,12.388120612617094 
 01/22  16:00:00,27.862499999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.725477042412544,22.653980788727748,-2.9519890257213996,-0.8907832099822095 
 01/22  17:00:00,27.8375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.49212900352253,22.441909400333523,-12.417688541006932,-11.852522345084103 
 01/22  18:00:00,27.549999999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.101337742402309,22.072303663876157,-18.058635360968695,-17.29468221003598 
 01/22  19:00:00,27.025,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.602336257409964,21.59083823220802,-20.302807152752157,-20.407341241725335 
 01/22  20:00:00,26.549999999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.14787659582534,21.1416046400174,-16.06759023807905,-16.702189667161485 
 01/22  21:00:00,25.9625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.78938565807545,20.786662141668424,-13.33001528948072,-13.614678804306545 
 01/22  22:00:00,25.2625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.484209426313595,20.48455223512775,-11.895204494136703,-11.963997932560906 
 01/22  23:00:00,24.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.19383074150271,20.199250509315715,-11.415035102774502,-11.563514544828346 
 01/22  24:00:00,23.9625,0.0,3.,0.0,,,,21.266491404386814,27.3793028458729,1.0742373440147313,5.759532196623358,21.232956971801387,27.116169881691353,1.091659674909368,5.689155209180796,21.2846041931369,27.630464768910217,1.081781055134665,5.615121005838183,21.27636408168718,27.510509260605138,1.0743982960596768,5.460078451622446,21.22092517866485,27.01150868751843,1.078636155520796,5.398556875317621,21.246311334846046,27.290028354608979,1.0884309807189848,5.2275084811316179,21.27265009451028,27.468966045650789,1.0816669353119966,5.814427011329594,21.22167440675583,27.03932598011193,1.0890410359955556,5.462751586078835,18.807459930530205,18.0,0.9290321488012537,21.075865518110985,28.082009844873416,0.554844622322307,6.028950574522487,21.092702666429969,28.464676341518474,0.5618921415792385,6.303695740057301,21.13914733071033,28.49649600712976,0.6195957884569837,6.01442580517993,21.12257782653376,28.12629623422085,0.5920686350048591,5.8537223976311358,19.931600643512725,19.940331046188846,-10.103427361684198,-10.216222700558849 
 01/23  01:00:00,23.199999999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.691968907437336,19.7032422838862,-9.48732816081344,-9.57511003935618 
 01/23  02:00:00,22.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.46709339744598,19.4800878913954,-9.17485792010287,-9.148822765241615 
 01/23  03:00:00,21.6,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.234607861101059,19.252178219283537,-9.672755196616585,-9.632568217922897 
 01/23  04:00:00,21.05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.002931189008906,19.024429737832617,-8.830026499807449,-9.063777309154203 
 01/23  05:00:00,20.5875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.81175305749923,18.834227519829228,-7.197930993015218,-7.314372849817536 
 01/23  06:00:00,20.2125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.63864693092612,18.66571230836341,-6.927407419644952,-6.925746360839587 
 01/23  07:00:00,20.225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.514298111893724,18.533455702187799,0.8149725189309822,-2.1339577589429394 
 01/23  08:00:00,21.612499999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.11504937149044,19.148656459023269,56.17285854935831,53.596355891783627 
 01/23  09:00:00,23.8375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.48566080506174,20.5430595356204,60.622029013335339,60.10720922077745 
 01/23  10:00:00,26.074999999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.98100682645712,21.932092030770897,54.332749481928718,54.406759041086107 
 01/23  11:00:00,28.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.296811544567569,23.152395676664609,41.38632861427887,44.66062521967807 
 01/23  12:00:00,29.05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.957114481038688,23.804898605802366,15.01598810919005,16.895533931815917 
 01/23  13:00:00,29.324999999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.264896112824034,24.11942042674104,10.720464582964692,11.435760088444584 
 01/23  14:00:00,29.4625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.399685375615737,24.264962972620088,2.148637707401865,2.8776286735697749 
 01/23  15:00:00,29.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.391170282015179,24.27264069075546,-1.1148921282170879,-0.796489313375758 
 01/23  16:00:00,29.1875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.290034660434086,24.195735974210629,-5.711230861919285,-4.963551136776189 
 01/23  17:00:00,28.500000000000005,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.003718468623313,23.94442472247287,-16.384690519883767,-14.587791785324022 
 01/23  18:00:00,27.512500000000004,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.393054625181159,23.380360834907007,-29.53723061656829,-27.956767096919636 
 01/23  19:00:00,26.4125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.424842919266589,22.45653986274363,-45.92253715787997,-44.3177622607652 
 01/23  20:00:00,25.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.34130247328028,21.384603529362829,-38.77187820850002,-40.68576822141756 
 01/23  21:00:00,24.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.523509921747459,20.5731079520085,-28.808583584932145,-29.881686012876778 
 01/23  22:00:00,23.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.90589863449435,19.961327417160726,-22.321440790093147,-23.028927186474996 
 01/23  23:00:00,22.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.420067006523035,19.4805218041291,-17.983555895937856,-18.43387757050104 
 01/23  24:00:00,21.375,0.0,4.,0.0,,,,21.896750535233055,29.883363285647865,1.1039147850947953,3.345398569322484,21.898675768663286,30.166367238378795,1.150626520823765,3.004190490792851,21.783347837028857,28.383178813404134,1.0108083938112543,2.9175838546854799,21.731964273541025,27.645324691813923,0.989732563525909,3.078155907355914,21.635288956805856,26.494951874616409,0.9763503522028084,2.992043534817548,21.739639308541674,27.92100460286069,1.0209503596329368,2.7782764897164347,22.024757118958918,31.774587014021024,1.1505063588039682,3.165198644305008,21.694225345712327,27.296866037782026,1.042556589913706,2.6609772656736805,18.97247257329529,18.0,0.9388719633463802,21.538741994221139,28.200997595220615,0.5682599498565779,3.426398418464624,21.726720454229086,32.5648224517624,0.5802688838636819,3.3940960534180819,21.809242015623729,32.96018857445588,0.622983665233639,3.3299796840086546,21.573067140980585,28.030880357519597,0.5936939000814477,3.3397204390332098,19.030598616682164,19.08604501306875,-14.942561593052084,-15.293081506072394 
 01/24  01:00:00,20.5625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.712690394856595,18.75933485554333,-12.301650001019504,-12.62859428763679 
 01/24  02:00:00,19.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.451424753529318,18.489106495466346,-10.55612081953142,-10.67238195654857 
 01/24  03:00:00,19.0625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.213541043796785,18.24147178893881,-10.144677725205036,-10.201465251144548 
 01/24  04:00:00,18.4875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.995008430174069,18.008064959980808,-8.999912816024395,-9.282469785182501 
 01/24  05:00:00,18.05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.80802132924068,17.821187182821867,-6.736434128061058,-6.9638574001113329 
 01/24  06:00:00,17.7125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.663013969813997,17.684580981617846,-4.6793979976416228,-4.941877825696477 
 01/24  07:00:00,17.662499999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.600852893194685,17.61335205215915,1.0913146373370768,-0.6035648067880044 
 01/24  08:00:00,18.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.12678884136175,18.118342601989228,51.779331752126029,46.57726300963725 
 01/24  09:00:00,20.85,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.27654483115019,19.31652814144376,51.52807657276485,52.67909285817814 
 01/24  10:00:00,22.85,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.599507719027625,20.58201253827456,50.64280377805916,50.90705212074723 
 01/24  11:00:00,24.6625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.859237473947766,21.741064600920006,45.94590106952081,46.483978235082307 
 01/24  12:00:00,26.175,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.96280624377644,22.793434728959224,40.5802663355921,41.313342992165349 
 01/24  13:00:00,27.3875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.878119728213425,23.688714796589474,32.61117111819834,33.716627647144118 
 01/24  14:00:00,28.174999999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.54043279363803,24.35249243312362,21.116937291163369,22.758449769532356 
 01/24  15:00:00,28.5875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.879596957675845,24.716278054033759,8.821451202723506,10.318150271284056 
 01/24  16:00:00,28.637500000000004,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.863358858094146,24.7505345700136,-6.9561457887114959,-4.703239475696251 
 01/24  17:00:00,28.1625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.45341370316466,24.3988010972568,-20.493563171627458,-19.194778662996158 
 01/24  18:00:00,27.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.754106794923595,23.752730497300836,-32.61469353700445,-31.042014390497977 
 01/24  19:00:00,25.725,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.739903719177133,22.775904872067735,-53.28341808706242,-54.228382723040237 
 01/24  20:00:00,24.7625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.632265981567558,21.65424550535141,-37.636082221031958,-41.57714961342482 
 01/24  21:00:00,24.062499999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.84098100971239,20.86065655520229,-27.204296544773503,-28.430655195393184 
 01/24  22:00:00,23.3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.277626644481008,20.295992076529254,-20.169459370994589,-20.873189231779017 
 01/24  23:00:00,22.562499999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.852201286167067,19.86914150087693,-15.40045610115816,-15.954072322217679 
 01/24  24:00:00,21.862500000000006,0.0,5.,0.0,,,,21.33662385564286,27.402152275036106,0.966541461635542,4.327571628319798,21.34862923507041,27.725342317647475,1.0185251376890652,4.1171831326047549,21.390052355823163,28.392888428114035,0.9501233281223774,3.9627586044769447,21.298446201999096,27.054661356005068,0.9161074738322683,3.996563980321398,21.136817092355348,24.88759616832033,0.864702446848267,3.9325145046116689,21.307578394834296,27.307091846965866,0.9389375832127441,3.789714050427761,21.461860597647705,29.194595423628724,1.0206433438304379,4.363374825497864,21.195604676183256,25.644343031252065,0.896289455737548,3.744369720367956,18.852191913740524,18.0,0.9267982494720045,21.13881865224545,27.994085170248657,0.6929722269907465,4.501320962249074,21.371443215936379,33.43283310859922,0.7111926105354115,4.6108644156351199,21.450557035965259,33.74186148024821,0.7446642549591825,4.451761059029011,21.16094844403198,27.658264342423498,0.7170928673286473,4.374672314287648,19.524151138720094,19.53981450735356,-12.404220867502044,-12.628386728918248 
 01/25  01:00:00,21.35,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.24537270650849,19.26193494363394,-10.338447159654124,-10.724835080855625 
 01/25  02:00:00,20.95,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.031649547924,19.0470368529899,-8.057972326685576,-8.153838659527923 
 01/25  03:00:00,20.55,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.832572232913397,18.853309103517863,-7.918324876034608,-8.004161910265852 
 01/25  04:00:00,20.275,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.654074331939957,18.679436636613496,-6.555473972981267,-6.711159060505581 
 01/25  05:00:00,20.075,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.50407767619816,18.531343693786579,-5.778600666189414,-5.880540035302319 
 01/25  06:00:00,19.875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.383073294843379,18.40712223303873,-4.48227804888723,-4.666068355678226 
 01/25  07:00:00,19.925,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.31687988781863,18.331510602237097,-0.3481197855416338,-1.4277823000795862 
 01/25  08:00:00,20.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.515728897672223,18.50924976425425,15.809450768177552,13.699601117812187 
 01/25  09:00:00,21.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.06142717548435,19.026022954894875,26.40422441148903,25.269602359188263 
 01/25  10:00:00,22.925,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.83093733316553,19.763834785861147,33.3735691472297,32.96275826725136 
 01/25  11:00:00,23.8625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.66896165279307,20.580317848754456,34.11819516120449,34.05459259488575 
 01/25  12:00:00,24.3875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.376079274546659,21.286171793526298,21.461227008407968,23.660653705504836 
 01/25  13:00:00,24.8125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.86652464102136,21.76803366430266,21.708269176330533,20.634009332791146 
 01/25  14:00:00,25.437500000000005,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.471289230625016,22.353851551090139,25.394442261620286,25.29824320514795 
 01/25  15:00:00,26.137499999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.09192132528787,22.964267762507569,25.404489464475966,25.03929438703257 
 01/25  16:00:00,26.8375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.775564593441577,23.663272570817854,30.31258149811811,30.36117689570061 
 01/25  17:00:00,27.1625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.23821656553549,24.19488921192919,8.479945382130023,12.567907935877983 
 01/25  18:00:00,26.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.98969549308406,24.009651369159199,-22.76493077192903,-19.203280716491496 
 01/25  19:00:00,26.1375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.045018043081364,23.096345994840566,-56.757630409389609,-56.91762568058264 
 01/25  20:00:00,25.362500000000006,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.787539442314974,21.834111664708226,-47.55409181123465,-48.144753323689219 
